0.7375 -0.931679071002229
0.73745737319154 -0.93
0.737478062610384 -0.91
0.7375 -0.909280060207094
0.737995407492519 -0.89
0.738954708280944 -0.87
0.740568866495807 -0.85
0.7425 -0.835624202915129
0.743124183920525 -0.83
0.746158154596293 -0.81
0.7475 -0.801791172751244
0.749116149581824 -0.79
0.751804479451696 -0.77
0.7525 -0.765052957955288
0.75433761597687 -0.75
0.7575 -0.730850495334885
0.757635726520301 -0.73
0.761793435651108 -0.71
0.7625 -0.70723526961053
0.7675 -0.69074503443639
0.767772218390246 -0.69
0.7725 -0.676696424734313
0.775758412891293 -0.67
0.7775 -0.665856179501982
0.7825 -0.65657327179037
0.786731574051653 -0.65
0.7875 -0.64857334935232
0.7925 -0.639728954787386
0.7975 -0.633485031633833
0.801605062824133 -0.63
0.8025 -0.629016057975561
0.8075 -0.624541587998568
0.8125 -0.620768284223058
0.8175 -0.618336455495571
0.8225 -0.618051513102731
0.8275 -0.620049974184605
0.8325 -0.624391098847825
0.836691428316196 -0.63
0.8375 -0.630973297640377
0.8425 -0.63779600056695
0.8475 -0.644869930862202
0.851685252095684 -0.65
0.8525 -0.650787836116884
0.8575 -0.654261359505958
0.8625 -0.658221336789772
0.8675 -0.6652867850113
0.869679348233729 -0.67
0.8725 -0.674947017425275
0.8775 -0.685880974814943
0.879353961717728 -0.69
0.8825 -0.695876748788476
0.8875 -0.707031456971408
0.888736522791049 -0.71
0.8925 -0.719795834691067
0.895559784103879 -0.73
0.8975 -0.736295646216936
0.901445902373181 -0.75
0.9025 -0.753233688737373
0.9075 -0.769700625147345
0.907583271242601 -0.77
0.9125 -0.788289087246001
0.91287377215917 -0.79
0.916486076004146 -0.81
0.9175 -0.818371844896258
0.918948399693403 -0.83
0.920602380782235 -0.85
0.921574312056262 -0.87
0.922218996053504 -0.89
0.9225 -0.898540360212925
0.922931402849154 -0.91
0.923656183244083 -0.93
0.924128823498836 -0.95
0.924350047298443 -0.97
0.924341523175236 -0.99
0.924002250022875 -1.01
0.923283728515392 -1.03
0.9225 -1.0477575926676
0.922421680457718 -1.05
0.921750177932491 -1.07
0.920844802731781 -1.09
0.919591203853137 -1.11
0.91837898211629 -1.13
0.9175 -1.14474694788676
0.917248369834083 -1.15
0.915706605631195 -1.17
0.912939818160774 -1.19
0.9125 -1.19231072573368
0.90863884745149 -1.21
0.9075 -1.21418467076347
0.903017227227288 -1.23
0.9025 -1.23192000476687
0.898862289069197 -1.25
0.8975 -1.25712460079153
0.8953621335484 -1.27
0.8925 -1.28643358300372
0.891841784749257 -1.29
0.888519815257417 -1.31
0.8875 -1.31588776786354
0.884672236632178 -1.33
0.8825 -1.33760768062777
0.878312231662439 -1.35
0.8775 -1.35185885504777
0.8725 -1.35824426815807
0.8675 -1.36450655481549
0.862735543696571 -1.37
0.8625 -1.37031997786219
