0.320054, 0.831978
0.318708, 0.833537
0.318573, 0.833696
0.317093, 0.835449
0.317000, 0.835556
0.315612, 0.837145
0.315232, 0.837574
0.314132, 0.838842
0.313482, 0.839593
0.312651, 0.840554
0.311736, 0.841612
0.311171, 0.842292
0.310054, 0.843631
0.309690, 0.844063
0.308338, 0.845649
0.308209, 0.845797
0.306729, 0.847468
0.306543, 0.847668
0.305248, 0.849106
0.304730, 0.849687
0.303768, 0.850772
0.302888, 0.851705
0.302287, 0.852347
0.300970, 0.853724
0.300806, 0.853894
0.299326, 0.855435
0.299030, 0.855743
0.297845, 0.857021
0.297130, 0.857761
0.296365, 0.858569
0.295169, 0.859780
0.294884, 0.860077
0.293403, 0.861571
0.293176, 0.861799
0.291923, 0.863035
0.291086, 0.863817
0.290442, 0.864428
0.288962, 0.865829
0.288955, 0.865836
0.287481, 0.867297
0.286892, 0.867855
0.286000, 0.868710
0.284754, 0.869873
0.284520, 0.870105
0.283039, 0.871499
0.282610, 0.871892
0.281559, 0.872849
0.280373, 0.873911
0.280078, 0.874179
0.278597, 0.875431
0.277999, 0.875930
0.277117, 0.876680
0.275636, 0.877881
0.275553, 0.877948
0.274156, 0.879086
0.273012, 0.879967
0.272675, 0.880229
0.271195, 0.881302
0.270165, 0.881986
0.269714, 0.882303
0.268233, 0.883342
0.267144, 0.884004
0.266753, 0.884248
0.265272, 0.885127
0.263792, 0.885930
0.263578, 0.886023
0.262311, 0.886597
0.260830, 0.887161
0.259350, 0.887660
0.257869, 0.888000
0.257546, 0.888042
0.256389, 0.888211
0.254908, 0.888202
0.254076, 0.888042
0.253427, 0.887909
0.251947, 0.887176
0.250565, 0.886023
0.250466, 0.885917
0.249305, 0.884004
0.248986, 0.883209
0.248577, 0.881986
0.248091, 0.879967
0.247855, 0.877948
0.247707, 0.875930
0.247659, 0.873911
0.247719, 0.871892
0.247877, 0.869873
0.248076, 0.867855
0.248311, 0.865836
0.248604, 0.863817
0.248971, 0.861799
0.248986, 0.861725
0.249365, 0.859780
0.249796, 0.857761
0.250279, 0.855743
0.250466, 0.854969
0.250759, 0.853724
0.251278, 0.851705
0.251830, 0.849687
0.251947, 0.849284
0.252402, 0.847668
0.252996, 0.845649
0.253427, 0.844182
0.253584, 0.843631
0.254215, 0.841612
0.254851, 0.839593
0.254908, 0.839414
0.255494, 0.837574
0.256177, 0.835556
0.256389, 0.834965
0.256876, 0.833537
0.257580, 0.831518
0.257869, 0.830746
0.258318, 0.829500
0.259080, 0.827481
0.259350, 0.826781
0.259863, 0.825462
0.260690, 0.823444
0.260830, 0.823106
0.261513, 0.821425
0.262311, 0.819584
0.262387, 0.819406
0.263265, 0.817388
0.263792, 0.816203
0.264157, 0.815369
0.265083, 0.813350
0.265272, 0.812956
0.266049, 0.811332
0.266753, 0.809950
0.267072, 0.809313
0.268088, 0.807294
0.268233, 0.807007
0.269096, 0.805275
0.269714, 0.804114
0.270152, 0.803257
0.271195, 0.801307
0.271232, 0.801238
0.272322, 0.799219
0.272675, 0.798590
0.273451, 0.797201
0.274156, 0.795977
0.274617, 0.795182
0.275636, 0.793472
0.275819, 0.793163
0.277036, 0.791145
0.277117, 0.791011
0.278251, 0.789126
0.278597, 0.788586
0.279562, 0.787107
0.280078, 0.786324
0.280884, 0.785089
0.281559, 0.784075
0.282241, 0.783070
0.283039, 0.781921
0.283628, 0.781051
0.284520, 0.779733
0.285020, 0.779033
0.286000, 0.777668
0.286466, 0.777014
0.287481, 0.775621
0.287946, 0.774995
0.288962, 0.773621
0.289441, 0.772977
0.290442, 0.771657
0.290977, 0.770958
0.291923, 0.769741
0.292554, 0.768939
0.293403, 0.767855
0.294137, 0.766920
0.294884, 0.765949
0.295716, 0.764902
0.296365, 0.764108
0.297377, 0.762883
0.297845, 0.762309
0.299050, 0.760864
0.299326, 0.760536
0.300751, 0.758846
0.300806, 0.758781
0.302287, 0.757101
0.302530, 0.756827
0.303768, 0.755397
0.304282, 0.754808
0.305248, 0.753706
0.306073, 0.752790
0.306729, 0.752057
0.307918, 0.750771
0.308209, 0.750455
0.309690, 0.748912
0.309838, 0.748752
0.311171, 0.747331
0.311754, 0.746734
0.312651, 0.745802
0.313722, 0.744715
0.314132, 0.744282
0.315612, 0.742739
0.315654, 0.742696
0.317093, 0.741206
0.317620, 0.740678
0.318573, 0.739708
0.319608, 0.738659
0.320054, 0.738196
0.321535, 0.736665
0.321559, 0.736640
0.323015, 0.735187
0.323606, 0.734621
0.324496, 0.733788
0.325745, 0.732603
0.325976, 0.732375
0.327457, 0.730960
0.327865, 0.730584
0.328938, 0.729562
0.330009, 0.728565
0.330418, 0.728178
0.331899, 0.726848
0.332243, 0.726547
0.333379, 0.725552
0.334583, 0.724528
0.334860, 0.724283
0.336341, 0.723018
0.336951, 0.722509
0.337821, 0.721757
0.339302, 0.720541
0.339365, 0.720491
0.340782, 0.719366
0.341967, 0.718472
0.342263, 0.718248
0.343744, 0.717189
0.344813, 0.716453
0.345224, 0.716161
0.346705, 0.715194
0.347818, 0.714435
0.348185, 0.714182
0.349666, 0.713324
0.351147, 0.712518
0.351347, 0.712416
0.352627, 0.711727
0.354108, 0.710953
0.355343, 0.710397
0.355588, 0.710286
0.357069, 0.709694
0.358549, 0.709146
0.360030, 0.708694
0.361095, 0.708379
0.361511, 0.708250


0.388161, 0.665948
0.389642, 0.665743
0.391123, 0.665556
0.392603, 0.665362
0.394084, 0.665179
0.395564, 0.665023
0.397045, 0.664848
0.398525, 0.664747
0.400006, 0.664626
0.401487, 0.664634
0.402967, 0.664548
0.404448, 0.664554
0.405928, 0.664549
0.407409, 0.664641
0.408890, 0.664765
0.410370, 0.664908
0.411851, 0.665213
0.413331, 0.665575
0.414608, 0.665986
0.414812, 0.666054
0.416293, 0.666701
0.417773, 0.667516
0.418546, 0.668005
0.419254, 0.668475
0.420734, 0.669663
0.421079, 0.670024
0.422215, 0.671392
0.422705, 0.672042
0.423696, 0.673510
0.424045, 0.674061
0.425176, 0.676055
0.425189, 0.676080
0.426071, 0.678098
0.426657, 0.679703
0.426796, 0.680117
0.427318, 0.682136
0.427863, 0.684154
0.428137, 0.685380
0.428332, 0.686173
0.428669, 0.688192
0.428971, 0.690210
0.429142, 0.692229
0.429241, 0.694248
0.429271, 0.696266
0.429268, 0.698285
0.429186, 0.700304
0.429051, 0.702323
0.428780, 0.704341
0.428488, 0.706360
0.428182, 0.708379
0.428137, 0.708564
0.427729, 0.710397
0.427245, 0.712416
0.426657, 0.714376
0.426641, 0.714435
0.426046, 0.716453
0.425348, 0.718472
0.425176, 0.718923
0.424620, 0.720491
0.423822, 0.722509
0.423696, 0.722805
0.423019, 0.724528
0.422215, 0.726373
0.422139, 0.726547
0.421197, 0.728565
0.420734, 0.729480
0.420227, 0.730584
0.419254, 0.732529
0.419218, 0.732603
0.418194, 0.734621
0.417773, 0.735391
0.417106, 0.736640
0.416293, 0.738063
0.415963, 0.738659
0.414812, 0.740649
0.414796, 0.740678
0.413600, 0.742696
0.413331, 0.743103
0.412271, 0.744715
0.411851, 0.745372
0.411049, 0.746734
0.410370, 0.747809
0.409778, 0.748752
0.408890, 0.750107
0.408472, 0.750771
0.407409, 0.752382
0.407154, 0.752790
0.405928, 0.754693
0.405855, 0.754808
0.404521, 0.756827
0.404448, 0.756932
0.403120, 0.758846
0.402967, 0.759063
0.401653, 0.760864
0.401487, 0.761078
0.400171, 0.762883
0.400006, 0.763113
0.398753, 0.764902
0.398525, 0.765222
0.397339, 0.766920
0.397045, 0.767322
0.395822, 0.768939
0.395564, 0.769265
0.394258, 0.770958
0.394084, 0.771185
0.392743, 0.772977
0.392603, 0.773167
0.391248, 0.774995
0.391123, 0.775162
0.389721, 0.777014
0.389642, 0.777117
0.388177, 0.779033
0.388161, 0.779053
0.386681, 0.780980
0.386625, 0.781051
0.385200, 0.782863
0.385041, 0.783070
0.383720, 0.784782
0.383477, 0.785089
0.382239, 0.786667
0.381893, 0.787107
0.380758, 0.788583
0.380346, 0.789126
0.379278, 0.790557
0.378846, 0.791145
0.377797, 0.792545
0.377312, 0.793163
0.376317, 0.794430
0.375690, 0.795182
0.374836, 0.796188
0.374020, 0.797201
0.373355, 0.798075
0.372474, 0.799219
0.371875, 0.799988
0.370886, 0.801238
0.370394, 0.801864
0.369310, 0.803257
0.368914, 0.803771
0.367710, 0.805275
0.367433, 0.805630
0.366164, 0.807294
0.365952, 0.807574
0.364550, 0.809313
0.364472, 0.809413
0.363035, 0.811332
0.362991, 0.811390
0.361511, 0.813336
0.361500, 0.813350
0.360030, 0.815273
0.359955, 0.815369
0.358549, 0.817243
0.358442, 0.817388
0.357069, 0.819233
0.356939, 0.819406
0.355588, 0.821262
0.355467, 0.821425
0.354108, 0.823300
0.354002, 0.823444
0.352627, 0.825312
0.352514, 0.825462
0.351147, 0.827355
0.351058, 0.827481
0.349666, 0.829417
0.349606, 0.829500
0.348185, 0.831462
0.348145, 0.831518
0.346705, 0.833521
0.346693, 0.833537
0.345224, 0.835544
0.345216, 0.835556
0.343785, 0.837574
0.343744, 0.837633
0.342288, 0.839593
0.342263, 0.839628
0.340829, 0.841612
0.340782, 0.841675
0.339302, 0.843617
0.339291, 0.843631
0.337842, 0.845649
0.337821, 0.845677
0.336341, 0.847667
0.336340, 0.847668
0.334870, 0.849687
0.334860, 0.849700
0.333402, 0.851705
0.333379, 0.851738
0.331971, 0.853724
0.331899, 0.853821
0.330419, 0.855743
0.330418, 0.855744
0.328938, 0.857673
0.328870, 0.857761
0.327457, 0.859664
0.327364, 0.859780
0.325976, 0.861514
0.325746, 0.861799
0.324496, 0.863441
0.324206, 0.863817
0.323015, 0.865297
0.322567, 0.865836
0.321535, 0.867117
0.320923, 0.867855
0.320054, 0.868938
0.319273, 0.869873
0.318573, 0.870734
0.317656, 0.871892
0.317093, 0.872592
0.315959, 0.873911
0.315612, 0.874332
0.314301, 0.875930
0.314132, 0.876134
0.312651, 0.877948
0.312651, 0.877948
0.311171, 0.879683
0.310922, 0.879967
0.309690, 0.881476
0.309278, 0.881986
0.308209, 0.883284
0.307582, 0.884004
0.306729, 0.885003
0.305841, 0.886023
0.305248, 0.886720
0.304058, 0.888042
0.303768, 0.888369
0.302287, 0.890008
0.302238, 0.890060
0.300806, 0.891626
0.300380, 0.892079
0.299326, 0.893216
0.298480, 0.894098
0.297845, 0.894774
0.296567, 0.896116
0.296365, 0.896335
0.294884, 0.897938
0.294690, 0.898135
0.293403, 0.899468
0.292702, 0.900154
0.291923, 0.900934
0.290620, 0.902172
0.290442, 0.902346
0.288962, 0.903786
0.288540, 0.904191
0.287481, 0.905264
0.286566, 0.906210
0.286000, 0.906788
0.284520, 0.908176
0.284464, 0.908228
0.283039, 0.909592
0.282326, 0.910247
0.281559, 0.910983
0.280161, 0.912266
0.280078, 0.912344
0.278597, 0.913722
0.277959, 0.914285
0.277117, 0.915040
0.275636, 0.916281
0.275611, 0.916303
0.274156, 0.917634
0.273350, 0.918322
0.272675, 0.918919
0.271195, 0.920244
0.271094, 0.920341
0.269714, 0.921689
0.268917, 0.922359
0.268233, 0.922968
0.266753, 0.924154
0.266490, 0.924378
0.265272, 0.925403
0.263984, 0.926397
0.263792, 0.926544
0.262311, 0.927629
0.261198, 0.928415
0.260830, 0.928701
0.259350, 0.929840
0.258559, 0.930434
0.257869, 0.930970
0.256389, 0.932085
0.255869, 0.932453
0.254908, 0.933157
0.253427, 0.934202
0.253013, 0.934471
0.251947, 0.935225
0.250466, 0.936239
0.250058, 0.936490
0.248986, 0.937167
0.247505, 0.938044
0.246585, 0.938509
0.246024, 0.938798
0.244544, 0.939537
0.243063, 0.940172
0.242151, 0.940527
0.241583, 0.940777
0.240102, 0.941258
0.238621, 0.941651
0.237141, 0.941928
0.235660, 0.942073
0.234180, 0.941990
0.232699, 0.941717
0.231219, 0.941220
0.230064, 0.940527
0.229738, 0.940341
0.228257, 0.939399
0.227281, 0.938509
0.226777, 0.938039
0.225387, 0.936490
0.225296, 0.936378
0.224062, 0.934471
0.223816, 0.934040
0.222969, 0.932453
0.222335, 0.931080
0.222068, 0.930434
0.221244, 0.928415
0.220854, 0.927190
0.220612, 0.926397
0.220131, 0.924378
0.219687, 0.922359
0.219374, 0.920591
0.219332, 0.920341
0.219093, 0.918322
0.218867, 0.916303
0.218757, 0.914285
0.218698, 0.912266
0.218691, 0.910247
0.218737, 0.908228
0.218779, 0.906210
0.218884, 0.904191
0.219058, 0.902172
0.219272, 0.900154
0.219374, 0.899413
0.219535, 0.898135
0.219816, 0.896116
0.220105, 0.894098
0.220385, 0.892079
0.220727, 0.890060
0.220854, 0.889395
0.221087, 0.888042
0.221450, 0.886023
0.221830, 0.884004
0.222266, 0.881986
0.222335, 0.881666
0.222674, 0.879967
0.223092, 0.877948
0.223548, 0.875930
0.223816, 0.874830
0.224022, 0.873911
0.224492, 0.871892
0.224993, 0.869873
0.225296, 0.868723
0.225503, 0.867855
0.225990, 0.865836
0.226539, 0.863817
0.226777, 0.862959
0.227073, 0.861799
0.227620, 0.859780
0.228233, 0.857761
0.228257, 0.857683
0.228840, 0.855743
0.229481, 0.853724
0.229738, 0.852946
0.230115, 0.851705
0.230779, 0.849687
0.231219, 0.848412
0.231453, 0.847668
0.232124, 0.845649
0.232699, 0.843996
0.232821, 0.843631
0.233560, 0.841612
0.234180, 0.839966
0.234311, 0.839593
0.235062, 0.837574
0.235660, 0.836091
0.235866, 0.835556
0.236694, 0.833537
0.237141, 0.832502
0.237530, 0.831518
0.238393, 0.829500
0.238621, 0.828985
0.239247, 0.827481
0.240102, 0.825599
0.240161, 0.825462
0.241064, 0.823444
0.241583, 0.822269
0.241931, 0.821425
0.242871, 0.819406
0.243063, 0.818996
0.243797, 0.817388
0.244544, 0.815898
0.244797, 0.815369
0.245794, 0.813350
0.246024, 0.812892
0.246762, 0.811332
0.247505, 0.809887
0.247791, 0.809313
0.248805, 0.807294
0.248986, 0.806945
0.249811, 0.805275
0.250466, 0.804045
0.250874, 0.803257
0.251947, 0.801277
0.251967, 0.801238
0.253015, 0.799219
0.253427, 0.798472
0.254104, 0.797201
0.254908, 0.795756
0.255214, 0.795182
0.256335, 0.793163
0.256389, 0.793067
0.257446, 0.791145
0.257869, 0.790385
0.258543, 0.789126
0.259350, 0.787728
0.259700, 0.787107
0.260830, 0.785177
0.260881, 0.785089
0.262042, 0.783070
0.262311, 0.782627
0.263263, 0.781051
0.263792, 0.780172
0.264457, 0.779033
0.265272, 0.777651
0.265651, 0.777014
0.266753, 0.775253
0.266909, 0.774995
0.268189, 0.772977
0.268233, 0.772906
0.269452, 0.770958
0.269714, 0.770547
0.270739, 0.768939
0.271195, 0.768228
0.272027, 0.766920
0.272675, 0.765926
0.273341, 0.764902
0.274156, 0.763665
0.274671, 0.762883
0.275636, 0.761417
0.276005, 0.760864
0.277117, 0.759276
0.277422, 0.758846
0.278597, 0.757184
0.278852, 0.756827
0.280078, 0.755036
0.280236, 0.754808
0.281559, 0.752902
0.281638, 0.752790
0.283039, 0.750887
0.283125, 0.750771
0.284520, 0.748859
0.284601, 0.748752
0.286000, 0.746926
0.286146, 0.746734
0.287481, 0.744947
0.287661, 0.744715
0.288962, 0.743041
0.289235, 0.742696
0.290442, 0.741141
0.290818, 0.740678
0.291923, 0.739300
0.292448, 0.738659
0.293403, 0.737483
0.294106, 0.736640
0.294884, 0.735709
0.295838, 0.734621
0.296365, 0.734015
0.297629, 0.732603
0.297845, 0.732352
0.299326, 0.730674
0.299407, 0.730584
0.300806, 0.728980
0.301185, 0.728565
0.302287, 0.727340
0.303005, 0.726547
0.303768, 0.725696
0.304871, 0.724528
0.305248, 0.724107
0.306729, 0.722516
0.306735, 0.722509
0.308209, 0.720810
0.308493, 0.720491
0.309690, 0.719231
0.310438, 0.718472
0.311171, 0.717704
0.312424, 0.716453
0.312651, 0.716219
0.314132, 0.714728
0.314431, 0.714435
0.315612, 0.713233
0.316460, 0.712416
0.317093, 0.711782
0.318573, 0.710418
0.318595, 0.710397
0.320054, 0.708971
0.320670, 0.708379
0.321535, 0.707541
0.322837, 0.706360
0.323015, 0.706187
0.324496, 0.704779
0.324965, 0.704341
0.325976, 0.703361
0.327117, 0.702323
0.327457, 0.701998
0.328938, 0.700595
0.329262, 0.700304
0.330418, 0.699223
0.331493, 0.698285
0.331899, 0.697913
0.333379, 0.696596
0.333757, 0.696266
0.334860, 0.695285
0.336131, 0.694248
0.336341, 0.694063
0.337821, 0.692765
0.338459, 0.692229
0.339302, 0.691498
0.340782, 0.690290
0.340884, 0.690210
0.342263, 0.689062
0.343364, 0.688192
0.343744, 0.687878
0.345224, 0.686702
0.345969, 0.686173
0.346705, 0.685627
0.348185, 0.684479
0.348645, 0.684154
0.349666, 0.683381
0.351147, 0.682356
0.351463, 0.682136
0.352627, 0.681258
0.354108, 0.680227
0.354275, 0.680117
0.355588, 0.679210
0.357069, 0.678231
0.357293, 0.678098
0.358549, 0.677292
0.360030, 0.676355
0.360483, 0.676080
0.361511, 0.675433
0.362991, 0.674608
0.364051, 0.674061
0.364472, 0.673832
0.365952, 0.673031
0.367433, 0.672305
0.368026, 0.672042
0.368914, 0.671596
0.370394, 0.670904
0.371875, 0.670265
0.372527, 0.670024
0.373355, 0.669686
0.374836, 0.669129
0.376317, 0.668617
0.377797, 0.668194
0.378495, 0.668005
0.379278, 0.667774
0.380758, 0.667360
0.382239, 0.667024
0.383720, 0.666663
0.385200, 0.666401
0.386681, 0.666167
0.387920, 0.665986
0.388161, 0.665948


