0.1026	1.278
0.1039	1.281
0.1065	1.281
0.1098	1.274
0.1188	1.250
0.1325	1.207
0.1454	1.162
0.1616	1.112
0.1837	1.049
0.2031	0.9913
0.2213	0.9503
0.2446	0.8962
0.2485	0.8850
0.2505	0.8757
0.2498	0.8701
0.2433	0.8776
0.2329	0.8888
0.2174	0.9130
0.1999	0.9409
0.1778	0.9857
0.1552	1.039
0.1351	1.097
0.1150	1.166
0.1065	1.205
0.1026	1.242
0.1026	1.278
