0.00000	0.8372
0.02815	0.8344
0.07507	0.8273
0.1219	0.8154
0.1665	0.8020
0.1994	0.7922
0.2369	0.7809
0.2486	0.7753
0.2533	0.7704
0.2533	0.7661
0.2463	0.7619
0.2275	0.7584
0.2041	0.7570
0.1759	0.7577
0.1431	0.7605
0.1008	0.7640
0.06334	0.7682
0.01876	0.7732
0.00000	0.7746
