0.0000	0.8750
0.02590	0.8739
0.08290	0.8664
0.1606	0.8533
0.2279	0.8425
0.2953	0.8306
0.3419	0.8198
0.4093	0.8024
0.4974	0.7851
0.5854	0.7601
0.6010	0.7482
0.5958	0.7396
0.5647	0.7341
0.4922	0.7298
0.4300	0.7287
0.3316	0.7298
0.2538	0.7320
0.1658	0.7406
0.07772	0.7450
0.00000	0.7515
