-0.00575               -1.10691872104183
-0.00582811168858329   -1.1025
-0.00590237200142246   -1.0975
-0.00598542405265645   -1.0925
-0.00605555455023303   -1.0875
-0.00609312530581942   -1.0825
-0.0061025484549204    -1.0775
-0.00609108405752205   -1.0725
-0.00607325300687052   -1.0675
-0.00606483453515421   -1.0625
-0.00604868508138819   -1.0575
-0.00599509322991789   -1.0525
-0.00589863599244342   -1.0475
-0.00577067726708954   -1.0425
-0.00575               -1.04201603542028
-0.00560606188917592   -1.0375
-0.00538666615036469   -1.0325
-0.00525               -1.02992900354335
-0.00515069109870747   -1.0275
-0.0049453450366666    -1.0225
-0.00475               -1.01808804773048
-0.00473031330202015   -1.0175
-0.00457039850557768   -1.0125
-0.0044007310421111    -1.0075
-0.00425               -1.00360045532421
-0.00421639028090368   -1.0025
-0.00400309711453343   -0.9975
-0.00375               -0.993808339714337
-0.00364840210433986   -0.9925
-0.00325               -0.988204448857568
-0.00317896401600428   -0.9875
-0.00275               -0.982835880371237
-0.00272188567066466   -0.9825
-0.00231172573474888   -0.9775
-0.00225               -0.976833932538988
-0.00175               -0.972856365380376
-0.00169215614091846   -0.9725
-0.00125               -0.969620461853416
-0.000910101627577537  -0.9675
-0.000750000000000001  -0.966161557495119
-0.000346821393155006  -0.9625
-0.00025               -0.961416151413157
0.000105545490551353   -0.9575
0.00025                -0.956016418181511
0.000702685598087519   -0.9525
0.000750000000000001   -0.952166249361363
0.00125                -0.94981572515609
0.00175                -0.94862796079044
0.00225                -0.948307382522154
0.00275                -0.949377212910098
0.00325                -0.952452608019118
0.0032560397472118     -0.9525
0.00375                -0.955841780148058
0.003970052566584      -0.9575
0.00425                -0.959788721686211
0.00453934640975212    -0.9625
0.00475                -0.965875944855527
0.00483811245080261    -0.9675
0.00500471308689302    -0.9725
0.00511760080431727    -0.9775
0.00520797985443286    -0.9825
0.00525                -0.984950241905958
0.00530577246760731    -0.9875
0.00541102681744469    -0.9925
0.00549134174471407    -0.9975
0.00552737066922259    -1.0025
0.00552030474997202    -1.0075
0.00549330135993994    -1.0125
0.00545609590707742    -1.0175
0.00539879217819575    -1.0225
0.00531483409059642    -1.0275
0.00525                -1.02991352733503
0.00519998711583582    -1.0325
0.00502911560001374    -1.0375
0.00475669395487675    -1.0425
0.00475                -1.04261493314304
0.00453334131442201    -1.0475
0.00427783904311361    -1.0525
0.00425                -1.05299302309365
0.00403964695819255    -1.0575
0.00375                -1.06203640375171
0.00372650564759888    -1.0625
0.00349957596789544    -1.0675
0.00327028726380591    -1.0725
0.00325                -1.07296209686795
0.0030967694548677     -1.0775
0.00285290877283865    -1.0825
0.00275                -1.08421233258662
0.00257181402616206    -1.0875
0.00225                -1.09207640634441
0.00222277315473709    -1.0925
0.00187205314812519    -1.0975
0.00175                -1.09912324697756
0.00148845344474121    -1.1025
0.00125                -1.10536246492189
0.00105668226551515    -1.1075
0.000750000000000001   -1.1104846693929
0.000521135899772381   -1.1125
0.00025                -1.11477667028101
-0.000124115121581807  -1.1175
-0.00025               -1.11855170048295
-0.000750000000000001  -1.12186121797035
-0.00089770762042437   -1.1225
-0.00125               -1.1244628584089
-0.00175               -1.12636924457172
-0.00219242853253849   -1.1275
-0.00225               -1.12771405802035
-0.00275               -1.12823191217819
-0.00325               -1.12758607233936
-0.00328186390001068   -1.1275
-0.00375               -1.12664926132259
-0.00425               -1.12516011490798
-0.00474743361323161   -1.1225
-0.00475               -1.12248565648154
-0.00525               -1.11810489959761
-0.0053030088021728    -1.1175
-0.00560014196565133   -1.1125
-0.00574123448228429   -1.1075
-0.00575               -1.10691872104183
