0.2247058823529412 1.0097560975609756
0.23058823529411765 1.014329268292683
0.23960784313725492 1.0125000000000002
0.24941176470588236 1.002439024390244
0.26431372549019605 0.9795731707317074
0.2823529411764706 0.9384146341463415
0.2925490196078432 0.9100609756097562
0.296078431372549 0.8954268292682928
0.2980392156862745 0.8734756097560976
0.2980392156862745 0.8579268292682928
0.296078431372549 0.8515243902439025
0.29215686274509806 0.8487804878048781
0.28509803921568627 0.8506097560975611
0.27215686274509804 0.8606707317073171
0.24980392156862746 0.8926829268292683
0.2380392156862745 0.9182926829268293
0.22980392156862745 0.951219512195122
0.2247058823529412 0.9777439024390244
0.223921568627451 0.9923780487804879
